100 3 10
Drosophila-paulistorum-14030-0771-12	0.200342	0.191731	0.197886	0.213325	0.187713	0.197886	0.126974	0.193331	0.204284	0.193331	0.200342	0.180587	0.185367	0.0559757	0.197292	0.192258	0.0548681	0.18918	0.191209	0.204284	0.192791	0.203604	0.199716	0.190693	0.195553	0.193877	0	0.0712521	0.198488	0.194429	0.200976	0.190693	0.193331	0.199716	0.194429	0.199716	0.190183	0.196126	0.191731	0.191209	0.196126	0.197292	0.181843	0.194429	0.064098	0.194429	0.199716	0.194988	0.193877	0.195553	0.196705	0.202933	0.195553	0.197292	0.193331	0.0140895	0.198488	0.203604	0.200342	0.192791	0.194988	0.193877	0.18918	0.199098	0.200976	0.197886	0.194429	0.191209	0.196705	0.109846	0.110106	0.196126	0.191209	0.194429	0.204284	0.191731	0.199716	0.190693	0.127488	0.196126	0.127488	0.194429	0.193877	0.18918	0.198488	0.126719	0.192791	0.209345	0.194429	0.202271	0.177782	0.196705	0.204284	0.193331	0.197292	0.193331	0.197886	0.196705	0.190183	0.190183
Drosophila-insularis-jp01i	0.197886	0.18918	0.198488	0.204974	0.189679	0.198488	0.123773	0.190183	0.199098	0.192258	0.202933	0.182269	0.187713	0.0699987	0.200342	0.194429	0.0689745	0.184014	0.191731	0.199098	0.188686	0.200976	0.194429	0.184014	0.192791	0.198488	0.0712521	0	0.202271	0.192791	0.199716	0.190183	0.192258	0.199098	0.196126	0.197886	0.196126	0.196126	0.192258	0.188197	0.193877	0.195553	0.183134	0.191209	0.0707193	0.189679	0.194988	0.199098	0.191209	0.197292	0.193331	0.200976	0.194988	0.197292	0.191209	0.0725829	0.196705	0.197886	0.200976	0.193877	0.199098	0.192258	0.193331	0.196126	0.197886	0.204284	0.199098	0.198488	0.193331	0.107658	0.108487	0.192258	0.187713	0.196126	0.198488	0.192791	0.197886	0.189679	0.125345	0.197292	0.123773	0.197886	0.190693	0.188686	0.199716	0.126593	0.190183	0.200976	0.197886	0.194429	0.175137	0.200976	0.204974	0.191731	0.197886	0.200342	0.192791	0.199098	0.193331	0.191209
Drosophila-biarmipes-14023-0361-10	0.218593	0.170926	0.122601	0.23011	0.119368	0.118516	0.204974	0.204974	0.210897	0.178173	0.120899	0.207109	0.209345	0.196705	0.203604	0.115072	0.199098	0.211692	0.119692	0.215885	0.204974	0.213325	0.206387	0.208588	0.147104	0.12214	0.198488	0.202271	0	0.211692	0.211692	0.223483	0.210897	0.120566	0.152843	0.0842834	0.115365	0.205675	0.208588	0.206387	0.117475	0.124371	0.204974	0.145921	0.204974	0.210114	0.210897	0.170926	0.207109	0.148319	0.207109	0.210114	0.17026	0.209345	0.208588	0.198488	0.143092	0.207109	0.211692	0.207109	0.215016	0.211692	0.115957	0.215885	0.211692	0.201619	0.149146	0.151285	0.207109	0.192791	0.194988	0.117785	0.210897	0.206387	0.210114	0.224525	0.15399	0.209345	0.202933	0.174408	0.199098	0.153758	0.0987318	0.143092	0.151946	0.199716	0.211692	0.22668	0.144959	0.213325	0.197886	0.155166	0.152169	0.204284	0.116357	0.116861	0.206387	0.124131	0.150417	0.175878
Scaptomyza-hsui-iso-CA-L1	0.169931	0.195553	0.204974	0.222464	0.203604	0.209345	0.184912	0.151725	0.171944	0.198488	0.210114	0.200342	0.199098	0.190693	0.165251	0.202933	0.192791	0.156373	0.208588	0.172635	0.161274	0.169931	0.170926	0.138572	0.208588	0.205675	0.194429	0.192791	0.211692	0	0.173336	0.207109	0.168318	0.213325	0.204284	0.211692	0.202933	0.170592	0.155645	0.164955	0.210114	0.198488	0.195553	0.202271	0.192258	0.173336	0.170926	0.200342	0.151946	0.200976	0.167376	0.170926	0.193877	0.170592	0.160465	0.197886	0.202933	0.168636	0.167067	0.168002	0.162376	0.168956	0.205675	0.170592	0.168956	0.165251	0.205675	0.201619	0.167376	0.185367	0.185367	0.209345	0.138904	0.164955	0.172984	0.11028	0.209345	0.137915	0.193877	0.200976	0.187235	0.202933	0.200976	0.197292	0.205675	0.190693	0.172635	0.206387	0.199716	0.114877	0.191731	0.208588	0.202933	0.113918	0.207109	0.204284	0.170592	0.205675	0.199098	0.199716
Zaprionus-ghesquierei-jd01ghe	0.159933	0.193331	0.203604	0.212502	0.197886	0.194988	0.190183	0.169279	0.110543	0.200976	0.195553	0.208588	0.212502	0.202271	0.157865	0.201619	0.197886	0.168002	0.199716	0.106684	0.154928	0.106684	0.110193	0.165848	0.203604	0.197886	0.200976	0.199716	0.211692	0.173336	0	0.216771	0.16437	0.194988	0.205675	0.210897	0.202933	0.106604	0.167067	0.16322	0.200976	0.202933	0.215016	0.200342	0.196126	0.165549	0.10774	0.198488	0.171944	0.198488	0.107658	0.106206	0.192258	0.105889	0.168318	0.197886	0.197886	0.106285	0.105342	0.108991	0.164955	0.106524	0.201619	0.106047	0.105187	0.157865	0.204974	0.205675	0.107658	0.191731	0.197886	0.199098	0.170592	0.160465	0.106444	0.168956	0.203604	0.169279	0.200976	0.197886	0.192258	0.208588	0.199098	0.196126	0.207842	0.196126	0.172984	0.208588	0.201619	0.168002	0.201619	0.203604	0.211692	0.17026	0.197292	0.204974	0.108907	0.197292	0.205675	0.200976
Lordiphosa-stackelbergi-UCILTSSapporo052019LS	0.218593	0.204974	0.221466	0.213325	0.215016	0.221466	0.196705	0.214163	0.218593	0.202933	0.224525	0.0862491	0.122949	0.191731	0.212502	0.215885	0.187235	0.206387	0.209345	0.218593	0.217673	0.221466	0.210114	0.220489	0.207109	0.218593	0.190693	0.190183	0.223483	0.207109	0.216771	0	0.206387	0.224525	0.214163	0.216771	0.210897	0.212502	0.216771	0.205675	0.223483	0.202933	0.096278	0.221466	0.194429	0.217673	0.217673	0.211692	0.215016	0.221466	0.210114	0.218593	0.217673	0.221466	0.211692	0.193331	0.209345	0.219531	0.218593	0.215885	0.210897	0.215016	0.215885	0.223483	0.220489	0.210897	0.218593	0.228939	0.210114	0.187713	0.190183	0.211692	0.224525	0.222464	0.222464	0.208588	0.217673	0.223483	0.191731	0.215016	0.194988	0.217673	0.207842	0.209345	0.218593	0.189679	0.198488	0.209345	0.212502	0.220489	0.133716	0.217673	0.22668	0.211692	0.22559	0.210897	0.217673	0.223483	0.219531	0.206387
Drosophila-dunni-15182-2291-00	0.141125	0.197292	0.204284	0.215016	0.203604	0.202933	0.178567	0.161822	0.167376	0.197292	0.207842	0.199716	0.200976	0.187235	0.147304	0.194988	0.186761	0.165251	0.197886	0.16322	0.13084	0.161822	0.159933	0.165251	0.206387	0.201619	0.193331	0.192258	0.210897	0.168318	0.16437	0.206387	0	0.202933	0.197292	0.205675	0.197292	0.162376	0.164079	0.0519007	0.203604	0.200342	0.199098	0.205675	0.188686	0.0815263	0.164662	0.202271	0.161822	0.200342	0.160465	0.165251	0.196126	0.162098	0.165848	0.191731	0.197886	0.16322	0.163504	0.161003	0.160465	0.163504	0.199716	0.163504	0.161547	0.147707	0.200976	0.202933	0.160465	0.186292	0.188197	0.202271	0.166453	0.148731	0.165848	0.170592	0.204974	0.166453	0.188686	0.203604	0.183572	0.202271	0.199716	0.196705	0.202271	0.193331	0.162655	0.204284	0.202933	0.174771	0.191731	0.205675	0.206387	0.168636	0.204284	0.199716	0.165549	0.207109	0.197292	0.197886
Drosophila-melanogaster-14021-0231-36	0.213325	0.172288	0.076954	0.250557	0.123183	0.0470549	0.199098	0.206387	0.196126	0.175137	0.0769152	0.208588	0.204284	0.197886	0.206387	0.119583	0.196705	0.206387	0.119047	0.200342	0.200342	0.196126	0.203604	0.207109	0.146905	0.0759559	0.199716	0.199098	0.120566	0.213325	0.194988	0.224525	0.202933	0	0.155887	0.119261	0.117578	0.196705	0.207842	0.209345	0.0452584	0.127877	0.212502	0.148114	0.198488	0.206387	0.200342	0.173691	0.213325	0.143644	0.197886	0.200976	0.174048	0.198488	0.209345	0.204284	0.145921	0.192791	0.197292	0.197292	0.212502	0.195553	0.117167	0.203604	0.196126	0.205675	0.15307	0.153758	0.197886	0.196126	0.196126	0.12101	0.209345	0.205675	0.201619	0.218593	0.15399	0.207842	0.207109	0.172635	0.196126	0.156865	0.112335	0.144203	0.152617	0.204974	0.214163	0.233808	0.145727	0.212502	0.202933	0.157362	0.155645	0.220489	0.0444822	0.120566	0.196705	0.0778986	0.152843	0.174408
Drosophila-ananassae-14024-0371-13	0.210897	0.171602	0.157113	0.215885	0.150849	0.153298	0.195553	0.197292	0.207109	0.174771	0.156373	0.200976	0.204284	0.198488	0.200976	0.153528	0.195553	0.198488	0.149566	0.211692	0.202933	0.210897	0.205675	0.195553	0.153758	0.157362	0.194429	0.196126	0.152843	0.204284	0.205675	0.214163	0.197292	0.155887	0	0.151946	0.154928	0.206387	0.206387	0.190693	0.152392	0.150633	0.213325	0.151285	0.194988	0.199716	0.207109	0.171602	0.200976	0.152617	0.201619	0.205675	0.172288	0.204284	0.200342	0.194988	0.149566	0.209345	0.207842	0.204284	0.202271	0.207109	0.150203	0.205675	0.205675	0.198488	0.0778587	0.0775812	0.201619	0.194988	0.198488	0.155405	0.204284	0.207109	0.210114	0.207109	0.106845	0.204284	0.201619	0.174048	0.194429	0.0818332	0.147304	0.149146	0.0783392	0.198488	0.202933	0.217673	0.152843	0.208588	0.194988	0.104801	0.0791533	0.206387	0.153528	0.155166	0.210897	0.157362	0.0789891	0.172984
Drosophila-subpulchrella-L1	0.215016	0.168956	0.119692	0.231311	0.114587	0.118411	0.193877	0.200976	0.214163	0.174408	0.119475	0.199716	0.199098	0.196705	0.204974	0.110106	0.194988	0.204284	0.116157	0.213325	0.210897	0.213325	0.205675	0.202271	0.142728	0.118728	0.199716	0.197886	0.0842834	0.211692	0.210897	0.216771	0.205675	0.119261	0.151946	0	0.109846	0.210897	0.207109	0.200976	0.115365	0.121572	0.206387	0.145921	0.199716	0.208588	0.210897	0.174048	0.205675	0.148319	0.210114	0.210897	0.176252	0.208588	0.196705	0.201619	0.14291	0.208588	0.210897	0.206387	0.207109	0.206387	0.111519	0.214163	0.207842	0.201619	0.150417	0.152617	0.210114	0.194429	0.195553	0.112887	0.204974	0.208588	0.213325	0.210114	0.156373	0.208588	0.200976	0.172635	0.199098	0.154928	0.0920479	0.142009	0.152169	0.202271	0.202933	0.220489	0.146706	0.208588	0.193877	0.154223	0.155166	0.204284	0.115072	0.111519	0.214163	0.120236	0.152392	0.172635
Drosophila-rhopaloa-14029-0021-01	0.210897	0.168318	0.119153	0.222464	0.0929063	0.115957	0.191731	0.201619	0.200342	0.167376	0.117578	0.202271	0.199098	0.194988	0.200342	0.0416114	0.190693	0.200342	0.107658	0.213325	0.201619	0.200342	0.199098	0.203604	0.136788	0.118411	0.190183	0.196126	0.115365	0.202933	0.202933	0.210897	0.197292	0.117578	0.154928	0.109846	0	0.200976	0.202933	0.198488	0.115072	0.115957	0.199098	0.138243	0.196705	0.198488	0.210114	0.169279	0.205675	0.140258	0.198488	0.207842	0.170592	0.205675	0.207109	0.197292	0.135844	0.198488	0.200976	0.200976	0.204974	0.200342	0.112335	0.201619	0.202933	0.201619	0.147505	0.147707	0.198488	0.186292	0.190183	0.0442328	0.207842	0.204974	0.206387	0.209345	0.151066	0.211692	0.196705	0.172288	0.191209	0.150633	0.103367	0.136157	0.146706	0.198488	0.203604	0.210897	0.138738	0.207109	0.194988	0.149566	0.148731	0.201619	0.11478	0.0291234	0.200976	0.119368	0.145341	0.168956
Zaprionus-vittiger-jd01v	0.164955	0.194429	0.200976	0.200976	0.201619	0.202933	0.184014	0.164079	0.0387215	0.200342	0.206387	0.201619	0.207109	0.196705	0.162937	0.206387	0.193877	0.168636	0.199716	0.0656822	0.154457	0.0455806	0.105889	0.167688	0.197886	0.200342	0.196126	0.196126	0.205675	0.170592	0.106604	0.212502	0.162376	0.196705	0.206387	0.210897	0.200976	0	0.166453	0.163791	0.202933	0.200976	0.201619	0.204284	0.194988	0.165251	0.0655091	0.197886	0.166453	0.197886	0.106444	0.0653369	0.196705	0.0634122	0.168002	0.195553	0.200976	0.0280718	0.0444353	0.106765	0.164079	0.0683483	0.199098	0.0669166	0.0414262	0.162655	0.210114	0.209345	0.106444	0.185367	0.189679	0.203604	0.171263	0.161547	0.0643201	0.171944	0.202271	0.171263	0.199716	0.198488	0.187235	0.205675	0.203604	0.199098	0.207842	0.193877	0.16437	0.213325	0.197886	0.169604	0.197886	0.202933	0.215885	0.170926	0.200342	0.203604	0.0305294	0.200342	0.203604	0.198488
Drosophila-littoralis-1240J8	0.163504	0.194988	0.203604	0.224525	0.203604	0.202933	0.182699	0.0639046	0.167376	0.196126	0.210114	0.208588	0.202933	0.186292	0.162098	0.201619	0.187235	0.143092	0.201619	0.168956	0.15399	0.168318	0.166759	0.151285	0.204284	0.204284	0.191731	0.192258	0.208588	0.155645	0.167067	0.216771	0.164079	0.207842	0.206387	0.207109	0.202933	0.166453	0	0.161274	0.200342	0.202933	0.203604	0.205675	0.188686	0.16615	0.168002	0.196705	0.0605648	0.207842	0.166759	0.167688	0.196126	0.167688	0.141653	0.189679	0.202933	0.16615	0.165251	0.163504	0.161003	0.165848	0.202933	0.168636	0.164955	0.162376	0.207109	0.212502	0.166759	0.192258	0.196705	0.208588	0.152617	0.162937	0.166759	0.157113	0.200342	0.153758	0.194988	0.195553	0.189679	0.204974	0.203604	0.198488	0.207109	0.189679	0.171944	0.207109	0.206387	0.159146	0.197886	0.204974	0.209345	0.160198	0.205675	0.200976	0.168956	0.204284	0.203604	0.192791
Drosophila-arawakana-15182-2261-03	0.14383	0.200342	0.209345	0.204284	0.200976	0.206387	0.182699	0.161822	0.164955	0.201619	0.211692	0.202271	0.204284	0.18918	0.14791	0.196705	0.185827	0.167376	0.199098	0.164662	0.129876	0.164079	0.161274	0.164955	0.199098	0.204284	0.191209	0.188197	0.206387	0.164955	0.16322	0.205675	0.0519007	0.209345	0.190693	0.200976	0.198488	0.163791	0.161274	0	0.204974	0.200976	0.202933	0.202933	0.187235	0.0794008	0.164662	0.204284	0.164079	0.198488	0.162098	0.168636	0.200342	0.161822	0.168636	0.189679	0.202933	0.166453	0.16322	0.162098	0.157362	0.166453	0.197292	0.16615	0.162376	0.148731	0.203604	0.198488	0.162098	0.184912	0.191731	0.201619	0.162376	0.149777	0.163791	0.172984	0.202271	0.16615	0.18918	0.204284	0.184014	0.198488	0.197886	0.196126	0.197886	0.192258	0.160198	0.200342	0.199716	0.171602	0.195553	0.196126	0.194988	0.168956	0.206387	0.201619	0.16322	0.206387	0.197292	0.197886
Drosophila-mauritiana-14021-0241-01	0.209345	0.165848	0.0745419	0.243761	0.120236	0.0234062	0.193331	0.197292	0.200976	0.170592	0.0746883	0.205675	0.197886	0.193877	0.204284	0.11566	0.192791	0.202933	0.117888	0.207842	0.205675	0.199098	0.200342	0.204974	0.145341	0.0735677	0.196126	0.193877	0.117475	0.210114	0.200976	0.223483	0.203604	0.0452584	0.152392	0.115365	0.115072	0.202933	0.200342	0.204974	0	0.125099	0.204974	0.142187	0.196126	0.207109	0.205675	0.166759	0.205675	0.140258	0.199098	0.204284	0.168002	0.200976	0.205675	0.197886	0.141125	0.205675	0.200976	0.200342	0.210114	0.203604	0.115562	0.206387	0.200976	0.202933	0.151066	0.151946	0.199098	0.191731	0.190693	0.118411	0.205675	0.200976	0.204974	0.211692	0.152617	0.205675	0.201619	0.167376	0.194988	0.153298	0.108236	0.140603	0.151504	0.198488	0.213325	0.22668	0.1413	0.208588	0.195553	0.154928	0.152169	0.209345	0.0193396	0.117269	0.205675	0.0761459	0.151285	0.173336
Drosophila-oshimai-MT-04	0.213325	0.162376	0.129876	0.218593	0.117681	0.126719	0.193877	0.199716	0.199098	0.162937	0.128799	0.193331	0.196705	0.195553	0.200342	0.116157	0.191731	0.202271	0.120018	0.210897	0.207109	0.197292	0.205675	0.198488	0.13342	0.129604	0.197292	0.195553	0.124371	0.198488	0.202933	0.202933	0.200342	0.127877	0.150633	0.121572	0.115957	0.200976	0.202933	0.200976	0.125099	0	0.197886	0.134314	0.196126	0.200976	0.202271	0.163791	0.201619	0.137268	0.203604	0.200976	0.164079	0.200976	0.195553	0.201619	0.131683	0.197886	0.196126	0.204284	0.201619	0.200342	0.122026	0.205675	0.197886	0.198488	0.148524	0.150203	0.203604	0.187713	0.187235	0.116963	0.198488	0.205675	0.202933	0.213325	0.152169	0.202271	0.195553	0.163791	0.193877	0.148731	0.115957	0.13492	0.148938	0.198488	0.201619	0.211692	0.135844	0.202933	0.193877	0.151066	0.14999	0.203604	0.124612	0.117167	0.200342	0.130701	0.14791	0.164955
Lordiphosa-magnipectinata-UCKTSapporo052019LM	0.215885	0.200342	0.210114	0.210114	0.198488	0.206387	0.181843	0.204284	0.205675	0.205675	0.213325	0.0914296	0.109588	0.182699	0.209345	0.202271	0.181843	0.197886	0.201619	0.209345	0.204284	0.206387	0.204284	0.203604	0.201619	0.207842	0.181843	0.183134	0.204974	0.195553	0.215016	0.096278	0.199098	0.212502	0.213325	0.206387	0.199098	0.201619	0.203604	0.202933	0.204974	0.197886	0	0.204974	0.184014	0.207842	0.207842	0.205675	0.212502	0.203604	0.205675	0.208588	0.209345	0.207842	0.203604	0.183134	0.199098	0.206387	0.204284	0.203604	0.203604	0.204974	0.200976	0.206387	0.203604	0.209345	0.202933	0.213325	0.205675	0.182699	0.182699	0.194988	0.206387	0.200342	0.209345	0.196705	0.204284	0.211692	0.182269	0.206387	0.184912	0.207842	0.203604	0.201619	0.209345	0.184461	0.197886	0.207842	0.206387	0.204974	0.122949	0.208588	0.212502	0.204284	0.207109	0.198488	0.204974	0.207842	0.205675	0.204284
Drosophila-jambulina-14028-0671-01	0.206387	0.165549	0.145921	0.213325	0.138904	0.142547	0.187713	0.202271	0.202271	0.172288	0.146509	0.204284	0.203604	0.18918	0.194429	0.139916	0.186761	0.198488	0.139071	0.203604	0.200342	0.202933	0.206387	0.197886	0.100221	0.146509	0.194429	0.191209	0.145921	0.202271	0.200342	0.221466	0.205675	0.148114	0.151285	0.145921	0.138243	0.204284	0.205675	0.202933	0.142187	0.134314	0.204974	0	0.193877	0.199098	0.204284	0.168002	0.204974	0.0669764	0.202271	0.201619	0.164662	0.202933	0.198488	0.196705	0.098072	0.200342	0.207842	0.201619	0.204284	0.206387	0.144769	0.200976	0.199716	0.194429	0.149777	0.149777	0.202271	0.190183	0.188686	0.14183	0.204974	0.202933	0.205675	0.202271	0.151725	0.207842	0.192791	0.169931	0.187713	0.151504	0.14043	0.0789891	0.148319	0.192791	0.200342	0.207842	0.0670963	0.204974	0.190693	0.152843	0.149566	0.204974	0.142009	0.142009	0.204974	0.147304	0.149566	0.173336
Drosophila-tropicalis-14030-0801-00	0.199716	0.190183	0.200342	0.210114	0.191731	0.199716	0.123536	0.18918	0.199098	0.193877	0.203604	0.180587	0.185827	0.0615322	0.196705	0.197292	0.0606402	0.186761	0.192791	0.197292	0.189679	0.198488	0.192791	0.188686	0.202271	0.197886	0.064098	0.0707193	0.204974	0.192258	0.196126	0.194429	0.188686	0.198488	0.194988	0.199716	0.196705	0.194988	0.188686	0.187235	0.196126	0.196126	0.184014	0.193877	0	0.187235	0.195553	0.195553	0.193331	0.193877	0.188686	0.197886	0.196126	0.197292	0.188197	0.065137	0.196705	0.196126	0.195553	0.190183	0.194988	0.193877	0.187713	0.193331	0.198488	0.196126	0.194988	0.200342	0.188686	0.10542	0.105732	0.196126	0.189679	0.195553	0.197886	0.18918	0.202933	0.189679	0.124491	0.192791	0.122485	0.197292	0.193331	0.189679	0.200342	0.125099	0.194429	0.206387	0.193331	0.192258	0.180176	0.202271	0.199716	0.190693	0.198488	0.199716	0.194988	0.197292	0.195553	0.189679
Drosophila-cardini-15181-2181-03	0.145341	0.201619	0.206387	0.213325	0.199716	0.203604	0.182269	0.164955	0.139407	0.202271	0.208588	0.202271	0.205675	0.188686	0.15307	0.197292	0.187235	0.168002	0.195553	0.162376	0.133125	0.167688	0.163791	0.170926	0.208588	0.202933	0.194429	0.189679	0.210114	0.173336	0.165549	0.217673	0.0815263	0.206387	0.199716	0.208588	0.198488	0.165251	0.16615	0.0794008	0.207109	0.200976	0.207842	0.199098	0.187235	0	0.165251	0.199098	0.168636	0.199716	0.159407	0.167688	0.200976	0.164079	0.170592	0.194429	0.203604	0.166453	0.166453	0.16322	0.162376	0.165549	0.194429	0.166453	0.161822	0.152169	0.207109	0.206387	0.159407	0.187235	0.191209	0.200342	0.171944	0.151066	0.165848	0.175506	0.206387	0.171263	0.192258	0.205675	0.184912	0.199716	0.200342	0.195553	0.200976	0.191731	0.164662	0.202933	0.201619	0.174771	0.197886	0.206387	0.205675	0.173336	0.205675	0.199716	0.167067	0.202933	0.203604	0.204284
Zaprionus-indianus-BS02	0.162655	0.197886	0.203604	0.185827	0.203604	0.202271	0.193877	0.165549	0.0705872	0.205675	0.201619	0.205675	0.206387	0.193331	0.165549	0.207842	0.193877	0.168002	0.198488	0.0193651	0.152169	0.0651655	0.110019	0.171944	0.203604	0.202271	0.199716	0.194988	0.210897	0.170926	0.10774	0.217673	0.164662	0.200342	0.207109	0.210897	0.210114	0.0655091	0.168002	0.164662	0.205675	0.202271	0.207842	0.204284	0.195553	0.165251	0	0.202933	0.16615	0.197886	0.106444	0.0187804	0.202933	0.0152563	0.170592	0.200342	0.204284	0.0663531	0.0644877	0.107905	0.166453	0.0707855	0.203604	0.0467681	0.0637398	0.163791	0.212502	0.213325	0.106444	0.190693	0.197292	0.207109	0.174048	0.161822	0.0210932	0.172288	0.205675	0.172984	0.202933	0.199716	0.188686	0.208588	0.206387	0.198488	0.211692	0.195553	0.169604	0.216771	0.205675	0.174048	0.202271	0.205675	0.210897	0.172288	0.200342	0.212502	0.0679775	0.198488	0.212502	0.200976
Drosophila-ambigua-R42	0.209345	0.0464505	0.171944	0.22668	0.16615	0.169604	0.191209	0.194988	0.196705	0.0983347	0.174771	0.199098	0.199098	0.194988	0.196705	0.168002	0.192258	0.198488	0.16437	0.199716	0.198488	0.204284	0.200976	0.189679	0.170592	0.171944	0.194988	0.199098	0.170926	0.200342	0.198488	0.211692	0.202271	0.173691	0.171602	0.174048	0.169279	0.197886	0.196705	0.204284	0.166759	0.163791	0.205675	0.168002	0.195553	0.199098	0.202933	0	0.197292	0.166759	0.201619	0.200976	0.0909857	0.197886	0.201619	0.193331	0.166759	0.199098	0.202271	0.194429	0.200342	0.199716	0.164955	0.202271	0.202933	0.195553	0.173336	0.175506	0.201619	0.188197	0.191209	0.168636	0.191731	0.201619	0.202271	0.205675	0.171263	0.190183	0.193331	0.0377109	0.191731	0.173336	0.16437	0.165848	0.175506	0.190183	0.199716	0.207842	0.164662	0.196705	0.192791	0.170926	0.17663	0.203604	0.168318	0.169279	0.199098	0.172288	0.172288	0.0984006
Drosophila-americana-15010-0951-00	0.167688	0.193331	0.198488	0.231311	0.198488	0.206387	0.190183	0.0498661	0.162376	0.200976	0.208588	0.207842	0.206387	0.190183	0.164662	0.200976	0.188197	0.141653	0.202271	0.165251	0.15307	0.169279	0.167688	0.152392	0.207842	0.199716	0.193877	0.191209	0.207109	0.151946	0.171944	0.215016	0.161822	0.213325	0.200976	0.205675	0.205675	0.166453	0.0605648	0.164079	0.205675	0.201619	0.212502	0.204974	0.193331	0.168636	0.16615	0.197292	0	0.202933	0.167688	0.166759	0.192791	0.165549	0.140258	0.191731	0.204284	0.166453	0.163791	0.168636	0.161274	0.166453	0.196705	0.167067	0.164955	0.16437	0.209345	0.204974	0.167688	0.190183	0.191209	0.204974	0.152843	0.161822	0.166453	0.157865	0.209345	0.15307	0.193331	0.193877	0.189679	0.200976	0.202933	0.196705	0.206387	0.191731	0.170926	0.213325	0.199716	0.157865	0.201619	0.206387	0.207109	0.157362	0.207842	0.203604	0.167688	0.206387	0.205675	0.197292
Drosophila-aff--chauvacae-BK-2020	0.207109	0.16615	0.14183	0.22559	0.140258	0.140603	0.18918	0.205675	0.197292	0.173336	0.143092	0.198488	0.199098	0.194429	0.194988	0.14043	0.190693	0.195553	0.141125	0.204284	0.197886	0.199098	0.200976	0.197886	0.10359	0.142547	0.195553	0.197292	0.148319	0.200976	0.198488	0.221466	0.200342	0.143644	0.152617	0.148319	0.140258	0.197886	0.207842	0.198488	0.140258	0.137268	0.203604	0.0669764	0.193877	0.199716	0.197886	0.166759	0.202933	0	0.200976	0.197292	0.169931	0.200342	0.201619	0.198488	0.10234	0.198488	0.193331	0.193877	0.209345	0.199716	0.146706	0.200342	0.192258	0.192791	0.151725	0.152617	0.200976	0.186292	0.190693	0.141653	0.202933	0.203604	0.201619	0.206387	0.152169	0.205675	0.194988	0.169279	0.18918	0.151946	0.141653	0.0825885	0.152392	0.194429	0.196705	0.211692	0.0295557	0.204974	0.191731	0.152392	0.153298	0.201619	0.139745	0.14346	0.200976	0.14346	0.150203	0.172288
Zaprionus-tsacasi-jd01t	0.164955	0.193877	0.198488	0.211692	0.204284	0.197292	0.184912	0.167067	0.110543	0.202271	0.202271	0.199098	0.203604	0.193331	0.162098	0.199098	0.190183	0.166759	0.193331	0.106524	0.152169	0.105654	0.0848014	0.166759	0.199716	0.198488	0.196705	0.193331	0.207109	0.167376	0.107658	0.210114	0.160465	0.197886	0.201619	0.210114	0.198488	0.106444	0.166759	0.162098	0.199098	0.203604	0.205675	0.202271	0.188686	0.159407	0.106444	0.201619	0.167688	0.200976	0	0.106206	0.193877	0.105968	0.168956	0.194988	0.199098	0.106684	0.105264	0.0565093	0.161822	0.106845	0.198488	0.106604	0.103965	0.162937	0.209345	0.203604	0	0.185827	0.190693	0.200342	0.169604	0.161274	0.106604	0.164079	0.198488	0.168956	0.192258	0.196705	0.181002	0.204974	0.200976	0.196705	0.203604	0.191731	0.165251	0.206387	0.201619	0.166453	0.195553	0.200342	0.210114	0.168636	0.202271	0.200342	0.10807	0.194988	0.205675	0.199098
Zaprionus-gabonicus-jd01gab	0.160198	0.193877	0.204284	0.193331	0.202271	0.204284	0.191209	0.16437	0.0707523	0.201619	0.200976	0.210897	0.212502	0.198488	0.16437	0.205675	0.195553	0.165549	0.200976	0.0160035	0.151504	0.0651085	0.108738	0.170926	0.201619	0.206387	0.202933	0.200976	0.210114	0.170926	0.106206	0.218593	0.165251	0.200976	0.205675	0.210897	0.207842	0.0653369	0.167688	0.168636	0.204284	0.200976	0.208588	0.201619	0.197886	0.167688	0.0187804	0.200976	0.166759	0.197292	0.106206	0	0.195553	0.0177835	0.168318	0.204284	0.200342	0.0666189	0.0647968	0.108236	0.16322	0.0711516	0.202271	0.0471908	0.0634666	0.16437	0.213325	0.213325	0.106206	0.191731	0.199716	0.204974	0.171602	0.161003	0.0174233	0.171263	0.207109	0.171263	0.204974	0.198488	0.193331	0.207842	0.208588	0.197292	0.206387	0.196705	0.169931	0.213325	0.200976	0.174048	0.200342	0.207842	0.211692	0.170926	0.202933	0.204974	0.0682243	0.199716	0.213325	0.198488
